    [15, 7, 2, 93, 3, 93, 4, 93, 8, 93, 9, 93, 12, 93, 13, 93, 6, 5, 57, 6, 57, 7, 57, 12, 57, 13, 57, 15, 57, 8, 2, 71, 3, 71, 6, 71, 9, 71, 10, 71, 11, 71, 12, 71, 13, 71, 5, 1, 70, 6, 70, 10, 70, 11, 70, 13, 70, 4, 2, 93, 5, 93, 9, 93, 10, 93, 9, 2, 20, 3, 20, 4, 20, 6, 20, 7, 20, 9, 20, 10, 20, 11, 20, 13, 20, 6, 2, 15, 4, 15, 8, 15, 9, 15, 10, 15, 11, 15, 6, 2, 77, 3, 77, 6, 77, 10, 77, 11, 77, 14, 77, 3, 6, 58, 11, 58, 14, 58, 4, 1, 12, 3, 12, 12, 12, 13, 12, 6, 1, 67, 3, 67, 5, 67, 7, 67, 11, 67, 14, 67, 5, 6, 68, 8, 68, 9, 68, 10, 68, 14, 68, 5, 5, 7, 9, 7, 10, 7, 13, 7, 15, 7, 7, 2, 29, 3, 29, 5, 29, 6, 29, 7, 29, 8, 29, 11, 29, 6, 2, 52, 3, 52, 4, 52, 5, 52, 10, 52, 15, 52];
    [15, 4, 1, 76, 11, 76, 14, 76, 15, 76, 6, 4, 27, 7, 27, 9, 27, 10, 27, 12, 27, 14, 27, 6, 5, 26, 7, 26, 12, 26, 13, 26, 14, 26, 15, 26, 8, 2, 36, 7, 36, 8, 36, 10, 36, 11, 36, 12, 36, 13, 36, 14, 36, 8, 1, 8, 2, 8, 3, 8, 4, 8, 8, 8, 9, 8, 12, 8, 14, 8, 6, 1, 36, 2, 36, 4, 36, 7, 36, 11, 36, 13, 36, 5, 1, 95, 2, 95, 8, 95, 13, 95, 15, 95, 4, 2, 48, 3, 48, 6, 48, 9, 48, 6, 3, 82, 5, 82, 6, 82, 10, 82, 13, 82, 14, 82, 8, 1, 87, 2, 87, 6, 87, 7, 87, 9, 87, 11, 87, 13, 87, 14, 87, 6, 3, 6, 4, 6, 6, 6, 7, 6, 8, 6, 11, 6, 7, 2, 63, 9, 63, 10, 63, 11, 63, 12, 63, 13, 63, 15, 63, 9, 1, 56, 2, 56, 3, 56, 7, 56, 8, 56, 9, 56, 13, 56, 14, 56, 15, 56, 7, 5, 36, 7, 36, 8, 36, 9, 36, 10, 36, 13, 36, 15, 36, 7, 5, 15, 6, 15, 8, 15, 9, 15, 11, 15, 12, 15, 15, 15];
};
dataArray = {
    [15, 15, 7.50]; 
    [15, 8, 2, 26, 3, 26, 6, 26, 7, 26, 8, 26, 10, 26, 11, 26, 15, 26, 7, 1, 67, 3, 67, 8, 67, 9, 67, 11, 67, 13, 67, 15, 67, 7, 1, 72, 3, 72, 4, 72, 6, 72, 10, 72, 11, 72, 14, 72, 10, 1, 74, 3, 74, 4, 74, 5, 74, 7, 74, 8, 74, 9, 74, 10, 74, 12, 74, 13, 74, 6, 1, 13, 2, 13, 8, 13, 10, 13, 12, 13, 15, 13, 5, 1, 43, 5, 43, 6, 43, 9, 43, 12, 43, 6, 1, 30, 3, 30, 4, 30, 5, 30, 9, 30, 15, 30, 8, 1, 19, 2, 19, 3, 19, 4, 19, 5, 19, 7, 19, 8, 19, 14, 19, 9, 2, 23, 5, 23, 8, 23, 9, 23, 10, 23, 11, 23, 12, 23, 13, 23, 15, 23, 6, 6, 85, 7, 85, 8, 85, 9, 85, 10, 85, 12, 85, 9, 1, 98, 2, 98, 4, 98, 5, 98, 6, 98, 10, 98, 11, 98, 14, 98, 15, 98, 8, 3, 43, 4, 43, 6, 43, 11, 43, 12, 43, 13, 43, 14, 43, 15, 43, 6, 2, 38, 3, 38, 7, 38, 13, 38, 14, 38, 15, 38, 5, 3, 8, 4, 8, 8, 8, 10, 8, 11, 8, 4, 5, 75, 9, 75, 10, 75, 13, 75];
    [15, 7, 1, 42, 3, 42, 7, 42, 10, 42, 13, 42, 14, 42, 15, 42, 5, 1, 39, 4, 39, 6, 39, 12, 39, 15, 39, 6, 2, 55, 5, 55, 9, 55, 10, 55, 11, 55, 13, 55, 8, 5, 46, 7, 46, 8, 46, 9, 46, 10, 46, 11, 46, 12, 46, 13, 46, 4, 2, 19, 5, 19, 8, 19, 11, 19, 7, 5, 93, 6, 93, 8, 93, 9, 93, 10, 93, 13, 93, 14, 93, 7, 1, 80, 3, 80, 4, 80, 10, 80, 11, 80, 12, 80, 14, 80, 11, 1, 26, 2, 26, 4, 26, 5, 26, 6, 26, 7, 26, 8, 26, 9, 26, 11, 26, 13, 26, 15, 26, 6, 2, 7, 5, 7, 8, 7, 9, 7, 10, 7, 11, 7, 7, 1, 50, 3, 50, 6, 50, 7, 50, 8, 50, 9, 50, 15, 50, 5, 3, 57, 8, 57, 9, 57, 12, 57, 14, 57, 7, 3, 73, 4, 73, 6, 73, 7, 73, 8, 73, 10, 73, 12, 73, 4, 1, 9, 2, 9, 3, 9, 5, 9, 11, 1, 61, 2, 61, 6, 61, 7, 61, 8, 61, 9, 61, 11, 61, 12, 61, 13, 61, 14, 61, 15, 61, 7, 3, 72, 6, 72, 8, 72, 9, 72, 11, 72, 13, 72, 14, 72];
    [15, 5, 1, 96, 4, 96, 5, 96, 14, 96, 15, 96, 7, 3, 99, 5, 99, 9, 99, 11, 99, 12, 99, 14, 99, 15, 99, 8, 1, 34, 2, 34, 4, 34, 9, 34, 12, 34, 13, 34, 14, 34, 15, 34, 7, 1, 60, 3, 60, 4, 60, 6, 60, 7, 60, 8, 60, 11, 60, 9, 1, 43, 2, 43, 3, 43, 4, 43, 6, 43, 8, 43, 10, 43, 13, 43, 14, 43, 6, 2, 7, 4, 7, 6, 7, 7, 7, 8, 7, 15, 7, 7, 1, 12, 3, 12, 5, 12, 9, 12, 11, 12, 13, 12, 14, 12, 4, 4, 11, 8, 11, 9, 11, 15, 11, 6, 3, 70, 4, 70, 10, 70, 11, 70, 12, 70, 13, 70, 7, 2, 43, 3, 43, 7, 43, 8, 43, 10, 43, 11, 43, 15, 43, 7, 1, 91, 6, 91, 7, 91, 9, 91, 11, 91, 12, 91, 14, 91, 8, 1, 68, 2, 68, 3, 68, 7, 68, 8, 68, 9, 68, 12, 68, 13, 68, 7, 2, 11, 4, 11, 6, 11, 9, 11, 10, 11, 12, 11, 13, 11, 7, 1, 68, 4, 68, 6, 68, 8, 68, 9, 68, 10, 68, 12, 68, 7, 1, 72, 3, 72, 7, 72, 10, 72, 11, 72, 12, 72, 14, 72];
    [15, 4, 2, 63, 6, 63, 14, 63, 15, 63, 6, 3, 45, 9, 45, 11, 45, 12, 45, 13, 45, 14, 45, 6, 1, 49, 4, 49, 5, 49, 6, 49, 10, 49, 13, 49, 7, 1, 74, 2, 74, 3, 74, 6, 74, 7, 74, 9, 74, 10, 74, 6, 4, 27, 6, 27, 7, 27, 9, 27, 10, 27, 15, 27, 7, 1, 30, 3, 30, 4, 30, 7, 30, 10, 30, 11, 30, 12, 30, 6, 8, 72, 9, 72, 10, 72, 11, 72, 13, 72, 14, 72, 3, 3, 9, 8, 9, 14, 9, 6, 2, 99, 8, 99, 10, 99, 12, 99, 13, 99, 14, 99, 6, 1, 60, 4, 60, 7, 60, 9, 60, 14, 60, 15, 60, 8, 2, 69, 3, 69, 4, 69, 6, 69, 8, 69, 9, 69, 11, 69, 12, 69, 6, 4, 69, 5, 69, 7, 69, 11, 69, 12, 69, 14, 69, 8, 3, 84, 4, 84, 6, 84, 7, 84, 9, 84, 10, 84, 11, 84, 15, 84, 9, 1, 40, 2, 40, 3, 40, 4, 40, 5, 40, 6, 40, 8, 40, 10, 40, 12, 40, 9, 1, 59, 3, 59, 5, 59, 6, 59, 8, 59, 9, 59, 10, 59, 11, 59, 14, 59];
    [15, 4, 1, 91, 3, 91, 4, 91, 5, 91, 5, 1, 75, 8, 75, 9, 75, 10, 75, 15, 75, 7, 4, 98, 5, 98, 6, 98, 10, 98, 11, 98, 14, 98, 15, 98, 12, 2, 17, 3, 17, 4, 17, 5, 17, 7, 17, 8, 17, 9, 17, 10, 17, 11, 17, 12, 17, 13, 17, 14, 17, 8, 1, 72, 4, 72, 5, 72, 7, 72, 10, 72, 11, 72, 13, 72, 14, 72, 8, 3, 31, 4, 31, 5, 31, 6, 31, 7, 31, 8, 31, 9, 31, 14, 31, 7, 2, 9, 4, 9, 7, 9, 11, 9, 12, 9, 13, 9, 15, 9, 6, 1, 98, 3, 98, 4, 98, 7, 98, 13, 98, 15, 98, 8, 1, 50, 2, 50, 4, 50, 7, 50, 8, 50, 9, 50, 10, 50, 15, 50, 7, 1, 37, 5, 37, 6, 37, 7, 37, 10, 37, 11, 37, 15, 37, 9, 4, 8, 5, 8, 6, 8, 8, 8, 9, 8, 10, 8, 11, 8, 13, 8, 14, 8, 7, 1, 65, 4, 65, 5, 65, 7, 65, 9, 65, 10, 65, 15, 65, 8, 1, 90, 2, 90, 3, 90, 7, 90, 9, 90, 11, 90, 12, 90, 14, 90, 8, 1, 91, 3, 91, 5, 91, 8, 91, 9, 91, 12, 91, 13, 91, 15, 91, 7, 5, 71, 6, 71, 7, 71, 8, 71, 12, 71, 13, 71, 15, 71];
    [15, 5, 3, 35, 5, 35, 6, 35, 10, 35, 12, 35, 7, 2, 80, 4, 80, 5, 80, 7, 80, 8, 80, 11, 80, 14, 80, 7, 1, 39, 2, 39, 3, 39, 4, 39, 5, 39, 11, 39, 12, 39, 5, 1, 62, 4, 62, 5, 62, 9, 62, 12, 62, 8, 1, 74, 6, 74, 9, 74, 11, 74, 12, 74, 13, 74, 14, 74, 15, 74, 7, 1, 72, 2, 72, 5, 72, 6, 72, 11, 72, 13, 72, 15, 72, 6, 2, 35, 11, 35, 12, 35, 13, 35, 14, 35, 15, 35, 5, 1, 25, 2, 25, 5, 25, 10, 25, 15, 25, 9, 1, 49, 2, 49, 4, 49, 5, 49, 6, 49, 7, 49, 10, 49, 12, 49, 13, 49, 7, 3, 52, 4, 52, 7, 52, 9, 52, 10, 52, 12, 52, 14, 52, 9, 1, 63, 3, 63, 6, 63, 8, 63, 10, 63, 11, 63, 12, 63, 13, 63, 15, 63, 11, 2, 90, 3, 90, 4, 90, 8, 90, 9, 90, 10, 90, 11, 90, 12, 90, 13, 90, 14, 90, 15, 90, 5, 3, 21, 4, 21, 6, 21, 10, 21, 14, 21, 6, 3, 47, 5, 47, 10, 47, 12, 47, 13, 47, 14, 47, 8, 1, 38, 4, 38, 5, 38, 7, 38, 8, 38, 11, 38, 12, 38, 15, 38];
    [15, 6, 3, 19, 6, 19, 9, 19, 12, 19, 14, 19, 15, 19, 9, 2, 57, 3, 57, 4, 57, 5, 57, 8, 57, 10, 57, 12, 57, 13, 57, 15, 57, 6, 2, 24, 3, 24, 10, 24, 11, 24, 14, 24, 15, 24, 8, 2, 91, 3, 91, 7, 91, 8, 91, 9, 91, 10, 91, 11, 91, 14, 91, 7, 2, 50, 4, 50, 7, 50, 8, 50, 10, 50, 11, 50, 15, 50, 4, 1, 5, 3, 5, 5, 5, 6, 5, 5, 4, 49, 5, 49, 10, 49, 12, 49, 15, 49, 6, 1, 18, 6, 18, 8, 18, 10, 18, 11, 18, 13, 18, 6, 5, 58, 7, 58, 9, 58, 10, 58, 12, 58, 13, 58, 8, 1, 24, 2, 24, 3, 24, 4, 24, 5, 24, 6, 24, 8, 24, 11, 24, 7, 2, 52, 4, 52, 8, 52, 9, 52, 10, 52, 11, 52, 12, 52, 8, 1, 88, 2, 88, 3, 88, 6, 88, 7, 88, 12, 88, 13, 88, 14, 88, 4, 1, 68, 3, 68, 6, 68, 7, 68, 8, 2, 20, 4, 20, 5, 20, 7, 20, 8, 20, 9, 20, 14, 20, 15, 20, 4, 1, 53, 5, 53, 7, 53, 11, 53];
    [15, 10, 1, 77, 3, 77, 5, 77, 6, 77, 7, 77, 8, 77, 9, 77, 10, 77, 11, 77, 12, 77, 7, 1, 72, 2, 72, 4, 72, 8, 72, 9, 72, 10, 72, 15, 72, 6, 3, 35, 4, 35, 6, 35, 7, 35, 9, 35, 13, 35, 7, 2, 90, 4, 90, 5, 90, 7, 90, 8, 90, 9, 90, 12, 90, 8, 3, 68, 5, 68, 6, 68, 7, 68, 8, 68, 11, 68, 13, 68, 14, 68, 4, 2, 18, 6, 18, 7, 18, 12, 18, 6, 1, 9, 2, 9, 4, 9, 8, 9, 13, 9, 15, 9, 5, 1, 33, 3, 33, 5, 33, 6, 33, 15, 33, 7, 2, 60, 7, 60, 9, 60, 11, 60, 12, 60, 14, 60, 15, 60, 10, 2, 18, 3, 18, 4, 18, 5, 18, 7, 18, 8, 18, 9, 18, 10, 18, 11, 18, 12, 18, 7, 1, 10, 5, 10, 7, 10, 9, 10, 11, 10, 13, 10, 14, 10, 4, 5, 60, 7, 60, 8, 60, 14, 60, 6, 2, 38, 3, 38, 10, 38, 12, 38, 14, 38, 15, 38, 6, 3, 99, 4, 99, 7, 99, 9, 99, 10, 99, 13, 99, 7, 4, 15, 6, 15, 9, 15, 10, 15, 11, 15, 13, 15, 15, 15];
    [15, 6, 4, 6, 6, 6, 8, 6, 9, 6, 12, 6, 14, 6, 11, 1, 86, 2, 86, 6, 86, 7, 86, 8, 86, 9, 86, 10, 86, 12, 86, 13, 86, 14, 86, 15, 86, 5, 1, 40, 3, 40, 4, 40, 12, 40, 13, 40, 9, 1, 79, 2, 79, 3, 79, 5, 79, 8, 79, 9, 79, 10, 79, 12, 79, 15, 79, 7, 2, 92, 3, 92, 5, 92, 6, 92, 11, 92, 13, 92, 14, 92, 6, 1, 23, 5, 23, 8, 23, 9, 23, 12, 23, 14, 23, 6, 1, 89, 2, 89, 5, 89, 6, 89, 9, 89, 12, 89, 7, 1, 95, 2, 95, 9, 95, 11, 95, 12, 95, 13, 95, 15, 95, 6, 2, 91, 6, 91, 7, 91, 8, 91, 11, 91, 13, 91, 6, 2, 72, 8, 72, 11, 72, 12, 72, 13, 72, 15, 72, 7, 1, 80, 3, 80, 8, 80, 9, 80, 13, 80, 14, 80, 15, 80, 9, 2, 60, 3, 60, 6, 60, 8, 60, 11, 60, 12, 60, 13, 60, 14, 60, 15, 60, 8, 3, 56, 4, 56, 6, 56, 8, 56, 9, 56, 10, 56, 12, 56, 14, 56, 8, 1, 51, 2, 51, 5, 51, 8, 51, 11, 51, 12, 51, 13, 51, 14, 51, 5, 7, 23, 11, 23, 13, 23, 14, 23, 15, 23];
    [15, 9, 2, 46, 3, 46, 6, 46, 7, 46, 8, 46, 10, 46, 11, 46, 13, 46, 14, 46, 6, 1, 28, 4, 28, 7, 28, 12, 28, 13, 28, 15, 28, 5, 1, 34, 4, 34, 6, 34, 10, 34, 15, 34, 6, 3, 77, 6, 77, 11, 77, 12, 77, 14, 77, 15, 77, 5, 5, 47, 11, 47, 13, 47, 14, 47, 15, 47, 6, 1, 10, 2, 10, 3, 10, 10, 10, 11, 10, 15, 10, 5, 1, 49, 3, 49, 8, 49, 12, 49, 15, 49, 10, 1, 77, 2, 77, 5, 77, 6, 77, 7, 77, 8, 77, 9, 77, 10, 77, 11, 77, 14, 77, 7, 2, 48, 4, 48, 6, 48, 10, 48, 11, 48, 13, 48, 15, 48, 4, 5, 24, 8, 24, 9, 24, 10, 24, 5, 1, 8, 7, 8, 8, 8, 12, 8, 13, 8, 7, 2, 72, 3, 72, 4, 72, 5, 72, 10, 72, 11, 72, 15, 72, 7, 2, 55, 4, 55, 7, 55, 8, 55, 12, 55, 14, 55, 15, 55, 7, 4, 29, 5, 29, 7, 29, 10, 29, 11, 29, 12, 29, 14, 29, 11, 1, 40, 2, 40, 3, 40, 4, 40, 5, 40, 9, 40, 11, 40, 12, 40, 13, 40, 14, 40, 15, 40];
    [15, 10, 1, 22, 2, 22, 3, 22, 6, 22, 10, 22, 11, 22, 12, 22, 13, 22, 14, 22, 15, 22, 8, 1, 89, 2, 89, 3, 89, 4, 89, 5, 89, 7, 89, 11, 89, 12, 89, 6, 1, 79, 5, 79, 6, 79, 7, 79, 9, 79, 13, 79, 6, 1, 7, 3, 7, 9, 7, 10, 7, 11, 7, 15, 7, 6, 2, 15, 3, 15, 8, 15, 9, 15, 10, 15, 12, 15, 5, 2, 6, 8, 6, 9, 6, 13, 6, 14, 6, 6, 2, 30, 4, 30, 9, 30, 10, 30, 11, 30, 12, 30, 5, 4, 38, 5, 38, 7, 38, 10, 38, 11, 38, 4, 6, 11, 8, 11, 11, 11, 15, 11, 6, 6, 52, 7, 52, 9, 52, 11, 52, 13, 52, 14, 52, 3, 4, 20, 12, 20, 15, 20, 3, 8, 5, 9, 5, 13, 5, 4, 9, 9, 10, 9, 11, 9, 15, 9, 8, 3, 20, 5, 20, 6, 20, 7, 20, 8, 20, 9, 20, 12, 20, 15, 20, 5, 3, 28, 6, 28, 10, 28, 11, 28, 14, 28];
    [15, 5, 1, 73, 5, 73, 6, 73, 8, 73, 10, 73, 9, 1, 56, 3, 56, 4, 56, 5, 56, 7, 56, 8, 56, 10, 56, 13, 56, 15, 56, 6, 2, 37, 3, 37, 4, 37, 6, 37, 7, 37, 10, 37, 7, 1, 22, 4, 22, 5, 22, 9, 22, 10, 22, 14, 22, 15, 22, 5, 2, 25, 3, 25, 10, 25, 14, 25, 15, 25, 9, 1, 58, 2, 58, 3, 58, 6, 58, 7, 58, 9, 58, 11, 58, 12, 58, 14, 58, 7, 2, 8, 4, 8, 7, 8, 8, 8, 9, 8, 13, 8, 14, 8, 4, 2, 93, 7, 93, 8, 93, 9, 93, 8, 2, 88, 4, 88, 5, 88, 6, 88, 11, 88, 12, 88, 14, 88, 15, 88, 5, 6, 17, 9, 17, 12, 17, 13, 17, 14, 17, 6, 3, 9, 5, 9, 9, 9, 10, 9, 13, 9, 15, 9, 5, 3, 69, 6, 69, 9, 69, 12, 69, 14, 69, 6, 1, 71, 8, 71, 10, 71, 11, 71, 14, 71, 15, 71, 9, 1, 85, 2, 85, 6, 85, 8, 85, 9, 85, 10, 85, 11, 85, 12, 85, 15, 85, 9, 1, 55, 3, 55, 4, 55, 5, 55, 9, 55, 11, 55, 13, 55, 14, 55, 15, 55];
    [15, 6, 3, 85, 5, 85, 10, 85, 12, 85, 13, 85, 15, 85, 5, 2, 58, 6, 58, 8, 58, 9, 58, 15, 58, 9, 3, 46, 4, 46, 5, 46, 7, 46, 8, 46, 9, 46, 10, 46, 12, 46, 14, 46, 5, 1, 64, 7, 64, 9, 64, 13, 64, 14, 64, 7, 1, 49, 3, 49, 6, 49, 7, 49, 11, 49, 12, 49, 15, 49, 8, 2, 37, 3, 37, 5, 37, 7, 37, 10, 37, 11, 37, 12, 37, 13, 37, 5, 2, 33, 3, 33, 7, 33, 11, 33, 14, 33, 9, 1, 30, 3, 30, 4, 30, 5, 30, 7, 30, 9, 30, 10, 30, 13, 30, 14, 30, 4, 6, 26, 9, 26, 11, 26, 14, 26, 4, 1, 20, 7, 20, 8, 20, 11, 20, 8, 3, 74, 6, 74, 7, 74, 9, 74, 10, 74, 11, 74, 12, 74, 14, 74, 6, 2, 77, 4, 77, 7, 77, 8, 77, 9, 77, 11, 77, 8, 1, 99, 2, 99, 3, 99, 5, 99, 9, 99, 10, 99, 13, 99, 15, 99, 3, 3, 56, 8, 56, 12, 56, 4, 1, 21, 6, 21, 8, 21, 15, 21]; 
    [15, 8, 2, 17, 3, 17, 4, 17, 8, 17, 9, 17, 11, 17, 12, 17, 13, 17, 6, 4, 24, 5, 24, 6, 24, 12, 24, 13, 24, 15, 24, 8, 3, 89, 5, 89, 6, 89, 9, 89, 10, 89, 11, 89, 12, 89, 13, 89, 4, 1, 15, 6, 15, 10, 15, 11, 15, 5, 2, 60, 5, 60, 9, 60, 10, 60, 12, 60, 8, 2, 42, 3, 42, 4, 42, 7, 42, 9, 42, 10, 42, 11, 42, 13, 42, 5, 2, 98, 8, 98, 9, 98, 10, 98, 11, 98, 5, 2, 64, 3, 64, 6, 64, 10, 64, 11, 64, 2, 6, 92, 14, 92, 4, 1, 63, 3, 63, 12, 63, 13, 63, 6, 1, 52, 5, 52, 7, 52, 8, 52, 11, 52, 14, 52, 6, 6, 54, 8, 54, 9, 54, 10, 54, 13, 54, 14, 54, 5, 5, 75, 7, 75, 9, 75, 10, 75, 13, 75, 7, 2, 23, 3, 23, 5, 23, 6, 23, 7, 23, 11, 23, 15, 23, 5, 2, 38, 3, 38, 4, 38, 10, 38, 15, 38]; 
    [15, 5, 1, 8, 4, 8, 11, 8, 14, 8, 15, 8, 6, 6, 17, 7, 17, 9, 17, 10, 17, 12, 17, 14, 17, 5, 7, 56, 12, 56, 13, 56, 14, 56, 15, 56, 8, 2, 93, 7, 93, 8, 93, 10, 93, 11, 93, 12, 93, 13, 93, 14, 93, 9, 1, 26, 2, 26, 3, 26, 4, 26, 8, 26, 9, 26, 12, 26, 14, 26, 15, 26, 7, 1, 62, 2, 62, 4, 62, 7, 62, 10, 62, 11, 62, 13, 62, 5, 2, 7, 7, 7, 8, 7, 13, 7, 15, 7, 5, 2, 88, 3, 88, 6, 88, 9, 88, 11, 88, 6, 1, 97, 5, 97, 6, 97, 10, 97, 13, 97, 14, 97, 8, 1, 7, 2, 7, 6, 7, 7, 7, 9, 7, 11, 7, 13, 7, 14, 7, 5, 3, 43, 4, 43, 7, 43, 8, 43, 11, 43, 6, 9, 29, 10, 29, 11, 29, 12, 29, 13, 29, 15, 29, 8, 1, 35, 2, 35, 3, 35, 7, 35, 9, 35, 13, 35, 14, 35, 15, 35, 7, 5, 87, 7, 87, 8, 87, 9, 87, 10, 87, 13, 87, 15, 87, 6, 5, 57, 6, 57, 8, 57, 9, 57, 11, 57, 12, 57]; 
};

dataArray = {
    [15, 15, 7.50]; 
    [15, 7, 2, 51, 4, 51, 5, 51, 7, 51, 11, 51, 14, 51, 15, 51, 7, 2, 43, 4, 43, 6, 43, 8, 43, 10, 43, 14, 43, 15, 43, 8, 1, 80, 5, 80, 8, 80, 10, 80, 11, 80, 13, 80, 14, 80, 15, 80, 7, 1, 18, 2, 18, 5, 18, 6, 18, 7, 18, 8, 18, 10, 18, 5, 7, 38, 8, 38, 9, 38, 10, 38, 11, 38, 7, 2, 24, 4, 24, 5, 24, 8, 24, 9, 24, 11, 24, 13, 24, 7, 1, 67, 3, 67, 7, 67, 8, 67, 10, 67, 12, 67, 14, 67, 7, 1, 15, 5, 15, 7, 15, 12, 15, 13, 15, 14, 15, 15, 15, 8, 1, 24, 2, 24, 3, 24, 4, 24, 8, 24, 9, 24, 12, 24, 14, 24, 5, 5, 72, 11, 72, 12, 72, 14, 72, 15, 72, 8, 1, 45, 4, 45, 7, 45, 9, 45, 11, 45, 12, 45, 13, 45, 14, 45, 8, 1, 80, 2, 80, 3, 80, 4, 80, 6, 80, 9, 80, 14, 80, 15, 80, 6, 5, 64, 7, 64, 9, 64, 10, 64, 11, 64, 15, 64, 7, 1, 44, 2, 44, 3, 44, 6, 44, 7, 44, 12, 44, 14, 44, 6, 1, 88, 2, 88, 5, 88, 8, 88, 13, 88, 15, 88];
    [15, 5, 1, 40, 2, 40, 7, 40, 10, 40, 12, 40, 4, 4, 88, 9, 88, 10, 88, 14, 88, 4, 10, 77, 11, 77, 12, 77, 14, 77, 7, 1, 59, 4, 59, 6, 59, 7, 59, 8, 59, 12, 59, 14, 59, 10, 1, 20, 2, 20, 3, 20, 4, 20, 7, 20, 8, 20, 12, 20, 13, 20, 14, 20, 15, 20, 7, 1, 52, 4, 52, 5, 52, 6, 52, 7, 52, 11, 52, 12, 52, 7, 1, 70, 2, 70, 5, 70, 9, 70, 10, 70, 11, 70, 15, 70, 6, 1, 40, 3, 40, 4, 40, 6, 40, 10, 40, 12, 40, 8, 1, 32, 4, 32, 5, 32, 6, 32, 7, 32, 8, 32, 10, 32, 12, 32, 7, 1, 76, 2, 76, 4, 76, 6, 76, 8, 76, 14, 76, 15, 76, 8, 1, 43, 3, 43, 4, 43, 8, 43, 9, 43, 11, 43, 13, 43, 14, 43, 5, 1, 31, 8, 31, 10, 31, 12, 31, 15, 31, 4, 3, 21, 5, 21, 11, 21, 12, 21, 11, 2, 5, 3, 5, 5, 5, 7, 5, 8, 5, 9, 5, 10, 5, 11, 5, 12, 5, 13, 5, 15, 5, 7, 2, 47, 6, 47, 8, 47, 9, 47, 11, 47, 14, 47, 15, 47];  
    [15, 6, 1, 32, 7, 32, 9, 32, 12, 32, 13, 32, 14, 32, 7, 1, 49, 2, 49, 3, 49, 4, 49, 7, 49, 9, 49, 14, 49, 5, 4, 5, 6, 5, 7, 5, 11, 5, 15, 5, 8, 1, 64, 4, 64, 5, 64, 6, 64, 7, 64, 11, 64, 14, 64, 15, 64, 5, 3, 58, 4, 58, 5, 58, 8, 58, 12, 58, 7, 3, 80, 4, 80, 5, 80, 9, 80, 11, 80, 12, 80, 14, 80, 4, 1, 94, 2, 94, 3, 94, 7, 94, 6, 4, 11, 5, 11, 8, 11, 12, 11, 13, 11, 15, 11, 8, 2, 26, 3, 26, 4, 26, 7, 26, 8, 26, 10, 26, 11, 26, 15, 26, 10, 3, 26, 4, 26, 5, 26, 6, 26, 7, 26, 8, 26, 9, 26, 11, 26, 12, 26, 14, 26, 7, 1, 59, 3, 59, 4, 59, 7, 59, 9, 59, 10, 59, 15, 59, 11, 1, 85, 2, 85, 3, 85, 4, 85, 5, 85, 7, 85, 8, 85, 10, 85, 11, 85, 14, 85, 15, 85, 8, 1, 47, 2, 47, 4, 47, 5, 47, 9, 47, 10, 47, 11, 47, 12, 47, 7, 3, 96, 5, 96, 7, 96, 9, 96, 11, 96, 13, 96, 14, 96, 3, 2, 14, 3, 14, 15, 14];
    [15, 11, 1, 23, 3, 23, 4, 23, 6, 23, 7, 23, 8, 23, 10, 23, 11, 23, 12, 23, 13, 23, 15, 23, 9, 1, 9, 2, 9, 4, 9, 7, 9, 8, 9, 9, 9, 11, 9, 12, 9, 14, 9, 6, 1, 75, 2, 75, 6, 75, 7, 75, 10, 75, 11, 75, 5, 1, 37, 4, 37, 7, 37, 9, 37, 13, 37, 9, 1, 43, 2, 43, 4, 43, 5, 43, 7, 43, 9, 43, 10, 43, 12, 43, 15, 43, 4, 3, 79, 5, 79, 8, 79, 12, 79, 7, 1, 75, 4, 75, 5, 75, 6, 75, 10, 75, 12, 75, 14, 75, 4, 1, 34, 4, 34, 7, 34, 13, 34, 8, 1, 20, 4, 20, 7, 20, 8, 20, 9, 20, 13, 20, 14, 20, 15, 20, 4, 1, 10, 2, 10, 13, 10, 14, 10, 9, 1, 83, 2, 83, 4, 83, 5, 83, 9, 83, 10, 83, 11, 83, 13, 83, 15, 83, 7, 1, 68, 7, 68, 8, 68, 11, 68, 12, 68, 13, 68, 14, 68, 6, 1, 52, 2, 52, 6, 52, 10, 52, 12, 52, 14, 52, 10, 1, 66, 2, 66, 3, 66, 4, 66, 5, 66, 8, 66, 9, 66, 10, 66, 14, 66, 15, 66, 8, 1, 9, 2, 9, 4, 9, 7, 9, 8, 9, 10, 9, 13, 9, 14, 9];
